"HealthTopic","Population","Distribution","Unit","Time","RegionCode","RegionName","CategoryIndex","Category","Value"
"Measles","All cases - Data quality","Distribution by outcome","%","2012-07","UK","United Kingdom",2,"Dead",0.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2012-07","UK","United Kingdom",3,"Unknown",0.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2012-08","UK","United Kingdom",1,"Alive",100.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2012-08","UK","United Kingdom",2,"Unknown",0.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2012-09","UK","United Kingdom",1,"Alive",98.701298700
"Measles","All cases - Data quality","Distribution by outcome","%","2012-09","UK","United Kingdom",2,"Unknown",1.298701290
"Measles","All cases - Data quality","Distribution by outcome","%","2012-10","UK","United Kingdom",1,"Alive",100.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2012-10","UK","United Kingdom",2,"Unknown",0.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2012-11","UK","United Kingdom",1,"Alive",100.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2012-11","UK","United Kingdom",2,"Unknown",0.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2012-12","UK","United Kingdom",1,"Alive",100.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2012-12","UK","United Kingdom",2,"Unknown",0.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2013-01","UK","United Kingdom",1,"Alive",100.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2013-01","UK","United Kingdom",2,"Unknown",0.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2013-02","UK","United Kingdom",1,"Alive",100.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2013-02","UK","United Kingdom",2,"Unknown",0.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2013-03","UK","United Kingdom",1,"Alive",100.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2013-03","UK","United Kingdom",2,"Unknown",0.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2013-04","UK","United Kingdom",1,"Alive",99.793814430
"Measles","All cases - Data quality","Distribution by outcome","%","2013-04","UK","United Kingdom",2,"Dead",0.206185560
"Measles","All cases - Data quality","Distribution by outcome","%","2013-04","UK","United Kingdom",3,"Unknown",0.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2013-05","UK","United Kingdom",1,"Alive",95.726495720
"Measles","All cases - Data quality","Distribution by outcome","%","2013-05","UK","United Kingdom",2,"Unknown",4.273504270
"Measles","All cases - Data quality","Distribution by outcome","%","2013-06","UK","United Kingdom",1,"Alive",97.600000000
"Measles","All cases - Data quality","Distribution by outcome","%","2013-06","UK","United Kingdom",2,"Unknown",2.400000000
"Measles","All cases - Data quality","Distribution by outcome","%","2013-07","UK","United Kingdom",1,"Alive",100.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2013-07","UK","United Kingdom",2,"Unknown",0.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2013-08","UK","United Kingdom",1,"Alive",100.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2013-08","UK","United Kingdom",2,"Unknown",0.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2013-09","UK","United Kingdom",1,"Alive",100.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2013-09","UK","United Kingdom",2,"Unknown",0.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2013-10","UK","United Kingdom",1,"Alive",100.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2013-10","UK","United Kingdom",2,"Dead",0.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2013-10","UK","United Kingdom",3,"Unknown",0.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2013-11","UK","United Kingdom",1,"Alive",100.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2013-11","UK","United Kingdom",2,"Unknown",0.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2013-12","UK","United Kingdom",1,"Alive",100.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2013-12","UK","United Kingdom",2,"Unknown",0.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2014-01","UK","United Kingdom",1,"Alive",100.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2014-01","UK","United Kingdom",2,"Unknown",0.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2014-02","UK","United Kingdom",1,"Alive",100.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2014-02","UK","United Kingdom",2,"Unknown",0.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2014-03","UK","United Kingdom",1,"Alive",100.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2014-03","UK","United Kingdom",2,"Unknown",0.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2014-04","UK","United Kingdom",1,"Alive",100.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2014-04","UK","United Kingdom",2,"Unknown",0.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2014-05","UK","United Kingdom",1,"Alive",100.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2014-05","UK","United Kingdom",2,"Unknown",0.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2014-06","UK","United Kingdom",1,"Alive",100.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2014-06","UK","United Kingdom",2,"Unknown",0.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2014-07","UK","United Kingdom",1,"Alive",100.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2014-07","UK","United Kingdom",2,"Unknown",0.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2014-08","UK","United Kingdom",1,"Alive",100.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2014-08","UK","United Kingdom",2,"Unknown",0.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2014-09","UK","United Kingdom",1,"Alive",100.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2014-09","UK","United Kingdom",2,"Unknown",0.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2014-10","UK","United Kingdom",1,"Alive",100.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2014-10","UK","United Kingdom",2,"Unknown",0.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2014-11","UK","United Kingdom",1,"Alive",100.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2014-11","UK","United Kingdom",2,"Unknown",0.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2014-12","UK","United Kingdom",1,"Alive",100.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2014-12","UK","United Kingdom",2,"Unknown",0.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2015-01","UK","United Kingdom",1,"Alive",100.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2015-01","UK","United Kingdom",2,"Unknown",0.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2015-02","UK","United Kingdom",1,"Alive",100.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2015-02","UK","United Kingdom",2,"Dead",0.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2015-02","UK","United Kingdom",3,"Unknown",0.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2015-03","UK","United Kingdom",1,"Alive",100.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2015-03","UK","United Kingdom",2,"Unknown",0.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2015-04","UK","United Kingdom",1,"Alive",100.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2015-04","UK","United Kingdom",2,"Unknown",0.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2015-05","UK","United Kingdom",1,"Alive",100.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2015-05","UK","United Kingdom",2,"Unknown",0.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2015-06","UK","United Kingdom",1,"Alive",100.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2015-06","UK","United Kingdom",2,"Unknown",0.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2015-07","UK","United Kingdom",1,"Alive",100.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2015-07","UK","United Kingdom",2,"Unknown",0.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2015-08","UK","United Kingdom",1,"Alive",100.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2015-08","UK","United Kingdom",2,"Unknown",0.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2015-09","UK","United Kingdom",1,"Alive",100.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2015-09","UK","United Kingdom",2,"Unknown",0.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2015-10","UK","United Kingdom",1,"Alive",100.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2015-10","UK","United Kingdom",2,"Unknown",0.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2015-11","UK","United Kingdom",1,"Alive",100.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2015-11","UK","United Kingdom",2,"Unknown",0.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2015-12","UK","United Kingdom",1,"Alive",100.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2015-12","UK","United Kingdom",2,"Unknown",0.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2016-01","UK","United Kingdom",1,"Alive",100.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2016-01","UK","United Kingdom",2,"Unknown",0.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2016-02","UK","United Kingdom",1,"Alive",100.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2016-02","UK","United Kingdom",2,"Unknown",0.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2016-03","UK","United Kingdom",1,"Alive",97.727272720
"Measles","All cases - Data quality","Distribution by outcome","%","2016-03","UK","United Kingdom",2,"Dead",2.272727270
"Measles","All cases - Data quality","Distribution by outcome","%","2016-03","UK","United Kingdom",3,"Unknown",0.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2016-04","UK","United Kingdom",1,"Alive",100.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2016-04","UK","United Kingdom",2,"Unknown",0.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2016-05","UK","United Kingdom",1,"Alive",100.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2016-05","UK","United Kingdom",2,"Unknown",0.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2016-06","UK","United Kingdom",1,"Alive",100.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2016-06","UK","United Kingdom",2,"Dead",0.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2016-06","UK","United Kingdom",3,"Unknown",0.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2016-07","UK","United Kingdom",1,"Alive",100.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2016-07","UK","United Kingdom",2,"Unknown",0.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2016-08","UK","United Kingdom",1,"Alive",100.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2016-08","UK","United Kingdom",2,"Unknown",0.000000000
"Measles","All cases - Data quality","Distribution by outcome","%","2016-09","UK","United Kingdom",1,"Alive",96.551724130
